date,open,high,low,close,volume,oi,percent_change,percent_change_after
2019-09-25 14:25:00+05:30,11435.5,11442.8,11424.15,11424.35,0,0,-0.1,0.08
2019-09-25 14:35:00+05:30,11423.55,11439.35,11422.35,11433.95,0,0,0.08,-0.07
2019-09-25 14:45:00+05:30,11433.45,11440.0,11422.1,11425.9,0,0,-0.07,0.27
2019-09-25 14:55:00+05:30,11424.85,11460.95,11416.4,11456.7,0,0,0.27,0.02
2019-09-25 15:05:00+05:30,11456.95,11461.3,11447.45,11458.75,0,0,0.02,-0.15
2019-09-25 15:15:00+05:30,11458.2,11459.85,11439.05,11441.55,0,0,-0.15,-0.09
2019-09-25 15:25:00+05:30,11440.35,11442.6,11431.2,11431.2,0,0,-0.09,0.71
2019-09-26 09:15:00+05:30,11469.85,11519.15,11469.85,11511.85,0,0,0.71,0.22
2019-09-26 09:25:00+05:30,11511.75,11544.55,11511.2,11537.7,0,0,0.22,0.18
2019-09-26 09:35:00+05:30,11538.8,11558.35,11538.8,11558.35,0,0,0.18,-0.05
2019-09-26 09:45:00+05:30,11559.15,11570.7,11551.15,11553.1,0,0,-0.05,0.05
2019-09-26 09:55:00+05:30,11553.4,11559.75,11545.55,11559.0,0,0,0.05,-0.05
2019-09-26 10:05:00+05:30,11559.4,11560.25,11544.9,11553.25,0,0,-0.05,0.26
2019-09-26 10:15:00+05:30,11553.55,11609.9,11553.05,11583.25,0,0,0.26,0.01
2019-09-26 10:25:00+05:30,11584.05,11600.95,11569.3,11584.0,0,0,0.01,-0.05
2019-09-26 10:35:00+05:30,11583.15,11586.35,11569.55,11577.95,0,0,-0.05,-0.1
2019-09-26 10:45:00+05:30,11577.9,11583.8,11551.45,11566.5,0,0,-0.1,0.05
2019-09-26 10:55:00+05:30,11566.15,11575.35,11557.35,11572.75,0,0,0.05,-0.1
2019-09-26 11:05:00+05:30,11572.7,11573.65,11557.5,11561.3,0,0,-0.1,0.1
2019-09-26 11:15:00+05:30,11562.1,11576.55,11561.25,11572.3,0,0,0.1,0.07
2019-09-26 11:25:00+05:30,11572.8,11582.75,11571.15,11580.55,0,0,0.07,0.03
2019-09-26 11:35:00+05:30,11580.35,11588.8,11573.5,11584.15,0,0,0.03,-0.19
2019-09-26 11:45:00+05:30,11583.95,11586.8,11561.55,11562.7,0,0,-0.19,-0.07
2019-09-26 11:55:00+05:30,11562.25,11567.2,11548.7,11554.2,0,0,-0.07,-0.39
2019-09-26 12:05:00+05:30,11554.4,11554.4,11507.15,11508.7,0,0,-0.39,0.08
2019-09-26 12:15:00+05:30,11508.55,11524.55,11491.1,11518.15,0,0,0.08,0.12
2019-09-26 12:25:00+05:30,11516.8,11538.55,11509.25,11532.0,0,0,0.12,0.16
2019-09-26 12:35:00+05:30,11531.8,11551.1,11520.95,11550.55,0,0,0.16,-0.15
2019-09-26 12:45:00+05:30,11550.95,11555.75,11526.75,11532.85,0,0,-0.15,0.04
2019-09-26 12:55:00+05:30,11533.4,11543.9,11531.0,11537.35,0,0,0.04,0.01
2019-09-26 13:05:00+05:30,11537.6,11543.35,11530.5,11538.0,0,0,0.01,-0.11
2019-09-26 13:15:00+05:30,11538.1,11539.05,11514.7,11524.95,0,0,-0.11,0.07
2019-09-26 13:25:00+05:30,11524.8,11538.55,11520.7,11532.7,0,0,0.07,0.11
2019-09-26 13:35:00+05:30,11533.0,11555.2,11532.6,11545.2,0,0,0.11,0.04
2019-09-26 13:45:00+05:30,11545.55,11554.2,11539.95,11550.35,0,0,0.04,-0.05
2019-09-26 13:55:00+05:30,11550.05,11558.75,11544.3,11544.4,0,0,-0.05,0.02
2019-09-26 14:05:00+05:30,11544.5,11549.45,11533.5,11546.4,0,0,0.02,0.16
2019-09-26 14:15:00+05:30,11546.6,11573.15,11546.6,11565.2,0,0,0.16,0.07
2019-09-26 14:25:00+05:30,11565.5,11588.8,11554.2,11573.55,0,0,0.07,0.1
2019-09-26 14:35:00+05:30,11574.45,11585.6,11571.45,11584.65,0,0,0.1,-0.22
2019-09-26 14:45:00+05:30,11583.8,11590.0,11559.1,11559.2,0,0,-0.22,0.04
2019-09-26 14:55:00+05:30,11557.9,11567.3,11549.8,11563.45,0,0,0.04,0.04
2019-09-26 15:05:00+05:30,11563.75,11576.5,11563.4,11568.1,0,0,0.04,0.08
2019-09-26 15:15:00+05:30,11567.8,11578.75,11564.8,11577.0,0,0,0.08,0.03
2019-09-26 15:25:00+05:30,11577.2,11585.7,11577.2,11580.0,0,0,0.03,-0.35
2019-09-27 09:15:00+05:30,11556.35,11556.45,11518.15,11539.0,0,0,-0.35,0.43
2019-09-27 09:25:00+05:30,11540.15,11592.85,11540.15,11588.3,0,0,0.43,-0.27
2019-09-27 09:35:00+05:30,11588.6,11593.1,11552.3,11557.1,0,0,-0.27,0.02
2019-09-27 09:45:00+05:30,11560.0,11573.6,11539.35,11558.95,0,0,0.02,-0.17
2019-09-27 09:55:00+05:30,11559.2,11559.55,11539.75,11539.75,0,0,-0.17,-0.02
2019-09-27 10:05:00+05:30,11539.3,11546.55,11529.65,11537.55,0,0,-0.02,-0.12
2019-09-27 10:15:00+05:30,11537.7,11538.5,11522.05,11524.05,0,0,-0.12,0.14
2019-09-27 10:25:00+05:30,11524.15,11544.3,11519.25,11540.15,0,0,0.14,-0.03
2019-09-27 10:35:00+05:30,11540.55,11549.65,11528.9,11536.45,0,0,-0.03,-0.04
2019-09-27 10:45:00+05:30,11536.0,11542.65,11531.2,11531.5,0,0,-0.04,-0.02
2019-09-27 10:55:00+05:30,11531.45,11531.55,11521.4,11528.85,0,0,-0.02,-0.14
2019-09-27 11:05:00+05:30,11528.8,11531.7,11510.9,11513.05,0,0,-0.14,0.14
2019-09-27 11:15:00+05:30,11513.4,11529.5,11506.1,11529.2,0,0,0.14,-0.01
2019-09-27 11:25:00+05:30,11528.9,11529.55,11516.8,11527.9,0,0,-0.01,-0.05
2019-09-27 11:35:00+05:30,11527.55,11538.35,11520.6,11522.35,0,0,-0.05,0.1
2019-09-27 11:45:00+05:30,11522.4,11536.9,11520.45,11534.25,0,0,0.1,-0.0
2019-09-27 11:55:00+05:30,11535.85,11547.9,11533.75,11534.15,0,0,-0.0,-0.01
2019-09-27 12:05:00+05:30,11533.5,11538.2,11528.95,11532.9,0,0,-0.01,0.04
2019-09-27 12:15:00+05:30,11532.25,11545.85,11524.7,11537.1,0,0,0.04,-0.08
2019-09-27 12:25:00+05:30,11537.1,11537.8,11524.0,11528.0,0,0,-0.08,0.03
2019-09-27 12:35:00+05:30,11528.1,11535.7,11525.65,11531.1,0,0,0.03,0.11
2019-09-27 12:45:00+05:30,11530.75,11546.45,11529.25,11544.1,0,0,0.11,-0.02
2019-09-27 12:55:00+05:30,11543.95,11548.65,11537.35,11541.9,0,0,-0.02,0.0
2019-09-27 13:05:00+05:30,11542.4,11554.9,11541.25,11541.95,0,0,0.0,0.03
2019-09-27 13:15:00+05:30,11542.1,11547.25,11536.8,11544.85,0,0,0.03,0.08
2019-09-27 13:25:00+05:30,11544.95,11557.7,11543.9,11553.55,0,0,0.08,0.12
2019-09-27 13:35:00+05:30,11553.35,11570.45,11551.7,11567.15,0,0,0.12,-0.04
2019-09-27 13:45:00+05:30,11566.95,11575.05,11560.3,11562.4,0,0,-0.04,-0.14
2019-09-27 13:55:00+05:30,11563.65,11574.25,11539.95,11546.1,0,0,-0.14,0.02
2019-09-27 14:05:00+05:30,11546.7,11553.8,11539.75,11548.2,0,0,0.02,-0.09
2019-09-27 14:15:00+05:30,11547.8,11547.8,11536.7,11538.3,0,0,-0.09,-0.02
2019-09-27 14:25:00+05:30,11538.3,11539.45,11520.65,11535.6,0,0,-0.02,-0.26
2019-09-27 14:35:00+05:30,11535.1,11535.35,11500.3,11505.45,0,0,-0.26,0.05
2019-09-27 14:45:00+05:30,11505.6,11517.4,11503.0,11510.8,0,0,0.05,0.07
2019-09-27 14:55:00+05:30,11510.75,11525.05,11508.4,11518.55,0,0,0.07,-0.07
2019-09-27 15:05:00+05:30,11518.3,11520.45,11505.85,11510.15,0,0,-0.07,0.05
2019-09-27 15:15:00+05:30,11509.3,11515.95,11506.25,11515.95,0,0,0.05,-0.03
2019-09-27 15:25:00+05:30,11515.75,11517.45,11506.75,11512.5,0,0,-0.03,-0.29
2019-09-30 09:15:00+05:30,11491.15,11504.0,11475.05,11479.25,0,0,-0.29,-0.09
2019-09-30 09:25:00+05:30,11479.35,11479.35,11454.45,11468.45,0,0,-0.09,-0.39
2019-09-30 09:35:00+05:30,11467.1,11467.1,11417.7,11423.35,0,0,-0.39,0.15
2019-09-30 09:45:00+05:30,11422.4,11441.7,11421.05,11440.5,0,0,0.15,-0.09
2019-09-30 09:55:00+05:30,11440.4,11442.65,11425.8,11429.8,0,0,-0.09,-0.07
2019-09-30 10:05:00+05:30,11429.3,11437.0,11419.15,11422.05,0,0,-0.07,0.05
2019-09-30 10:15:00+05:30,11422.25,11429.9,11413.3,11427.7,0,0,0.05,-0.14
2019-09-30 10:25:00+05:30,11427.5,11427.5,11410.9,11411.6,0,0,-0.14,0.18
2019-09-30 10:35:00+05:30,11411.1,11432.85,11411.1,11432.05,0,0,0.18,-0.1
2019-09-30 10:45:00+05:30,11431.85,11435.2,11419.85,11420.65,0,0,-0.1,0.01
2019-09-30 10:55:00+05:30,11421.4,11427.5,11412.35,11422.35,0,0,0.01,0.03
2019-09-30 11:05:00+05:30,11422.25,11430.8,11421.15,11426.2,0,0,0.03,-0.07
2019-09-30 11:15:00+05:30,11426.0,11432.15,11416.9,11417.95,0,0,-0.07,0.04
2019-09-30 11:25:00+05:30,11418.3,11429.55,11417.55,11422.1,0,0,0.04,0.17
2019-09-30 11:35:00+05:30,11421.4,11442.35,11418.3,11441.7,0,0,0.17,-0.05
2019-09-30 11:45:00+05:30,11442.0,11452.0,11429.85,11436.3,0,0,-0.05,-0.09
2019-09-30 11:55:00+05:30,11435.5,11441.75,11424.75,11426.35,0,0,-0.09,0.02
2019-09-30 12:05:00+05:30,11426.5,11432.0,11422.85,11428.45,0,0,0.02,-0.25
2019-09-30 12:15:00+05:30,11427.5,11431.6,11391.25,11400.05,0,0,-0.25,0.1
2019-09-30 12:25:00+05:30,11400.15,11411.9,11398.05,11411.45,0,0,0.1,-0.07
2019-09-30 12:35:00+05:30,11410.55,11410.75,11398.1,11402.9,0,0,-0.07,0.07
2019-09-30 12:45:00+05:30,11402.45,11418.5,11396.6,11411.4,0,0,0.07,0.17
2019-09-30 12:55:00+05:30,11411.2,11432.9,11410.15,11430.8,0,0,0.17,-0.01
2019-09-30 13:05:00+05:30,11430.65,11433.2,11420.25,11429.8,0,0,-0.01,0.0
2019-09-30 13:15:00+05:30,11429.6,11444.6,11423.6,11430.25,0,0,0.0,-0.06
2019-09-30 13:25:00+05:30,11430.1,11430.1,11415.35,11423.15,0,0,-0.06,0.01
2019-09-30 13:35:00+05:30,11422.6,11436.15,11421.9,11424.85,0,0,0.01,-0.01
2019-09-30 13:45:00+05:30,11425.3,11429.75,11417.75,11423.6,0,0,-0.01,0.05
2019-09-30 13:55:00+05:30,11422.95,11437.2,11422.95,11428.8,0,0,0.05,0.04
2019-09-30 14:05:00+05:30,11429.0,11440.9,11418.4,11433.05,0,0,0.04,0.57
2019-09-30 14:15:00+05:30,11432.35,11499.35,11426.05,11498.25,0,0,0.57,-0.1
2019-09-30 14:25:00+05:30,11498.15,11508.2,11477.45,11486.8,0,0,-0.1,-0.19
2019-09-30 14:35:00+05:30,11486.25,11486.45,11454.1,11464.55,0,0,-0.19,0.01
2019-09-30 14:45:00+05:30,11464.65,11476.05,11460.9,11465.9,0,0,0.01,0.06
2019-09-30 14:55:00+05:30,11466.15,11477.25,11455.9,11473.0,0,0,0.06,-0.03
2019-09-30 15:05:00+05:30,11473.0,11474.0,11461.05,11469.35,0,0,-0.03,0.11
2019-09-30 15:15:00+05:30,11469.45,11485.05,11468.5,11482.25,0,0,0.11,-0.04
2019-09-30 15:25:00+05:30,11483.4,11484.4,11471.75,11478.1,0,0,-0.04,0.42
2019-10-01 09:15:00+05:30,11515.4,11553.6,11515.4,11526.75,0,0,0.42,0.11
2019-10-01 09:25:00+05:30,11527.85,11548.15,11521.25,11539.3,0,0,0.11,-0.35
2019-10-01 09:35:00+05:30,11538.05,11543.8,11485.4,11498.5,0,0,-0.35,-0.16
2019-10-01 09:45:00+05:30,11495.7,11495.7,11477.65,11479.9,0,0,-0.16,-0.31
2019-10-01 09:55:00+05:30,11481.0,11484.05,11429.45,11444.8,0,0,-0.31,-0.0
2019-10-01 10:05:00+05:30,11444.75,11454.3,11407.4,11444.5,0,0,-0.0,0.12
2019-10-01 10:15:00+05:30,11445.55,11465.65,11444.5,11458.0,0,0,0.12,-0.08
2019-10-01 10:25:00+05:30,11457.3,11465.15,11440.5,11449.1,0,0,-0.08,0.33
2019-10-01 10:35:00+05:30,11449.6,11489.5,11446.45,11486.7,0,0,0.33,0.26
2019-10-01 10:45:00+05:30,11487.4,11519.0,11486.7,11516.45,0,0,0.26,0.08
2019-10-01 10:55:00+05:30,11516.7,11535.55,11510.05,11525.25,0,0,0.08,-0.12
2019-10-01 11:05:00+05:30,11524.6,11529.15,11504.75,11511.95,0,0,-0.12,-0.09
2019-10-01 11:15:00+05:30,11512.95,11516.55,11500.35,11501.6,0,0,-0.09,-0.02
2019-10-01 11:25:00+05:30,11501.95,11513.35,11494.5,11499.7,0,0,-0.02,0.19
2019-10-01 11:35:00+05:30,11499.95,11522.25,11496.3,11522.0,0,0,0.19,-0.11
2019-10-01 11:45:00+05:30,11521.95,11521.95,11502.8,11509.8,0,0,-0.11,-0.18
2019-10-01 11:55:00+05:30,11510.05,11513.35,11485.4,11489.55,0,0,-0.18,-0.09
2019-10-01 12:05:00+05:30,11489.7,11497.8,11478.6,11479.25,0,0,-0.09,-0.11
2019-10-01 12:15:00+05:30,11479.25,11484.8,11458.25,11466.2,0,0,-0.11,-0.01
2019-10-01 12:25:00+05:30,11466.05,11475.65,11455.65,11464.6,0,0,-0.01,0.03
2019-10-01 12:35:00+05:30,11465.1,11472.6,11453.85,11467.85,0,0,0.03,0.07
2019-10-01 12:45:00+05:30,11468.4,11493.5,11465.6,11476.35,0,0,0.07,0.03
2019-10-01 12:55:00+05:30,11476.85,11482.8,11465.35,11479.95,0,0,0.03,-0.1
2019-10-01 13:05:00+05:30,11480.55,11486.7,11466.45,11468.65,0,0,-0.1,-0.3
2019-10-01 13:15:00+05:30,11469.85,11470.3,11428.2,11433.7,0,0,-0.3,-0.16
2019-10-01 13:25:00+05:30,11433.65,11438.1,11411.65,11415.7,0,0,-0.16,-0.19
2019-10-01 13:35:00+05:30,11415.25,11415.25,11379.3,11393.85,0,0,-0.19,-0.44
2019-10-01 13:45:00+05:30,11393.2,11393.2,11343.15,11343.15,0,0,-0.44,-0.43
2019-10-01 13:55:00+05:30,11343.1,11353.6,11262.75,11294.55,0,0,-0.43,-0.27
2019-10-01 14:05:00+05:30,11294.95,11321.0,11263.5,11263.5,0,0,-0.27,0.35
2019-10-01 14:15:00+05:30,11264.5,11304.4,11248.75,11302.65,0,0,0.35,0.15
2019-10-01 14:25:00+05:30,11304.6,11332.45,11291.35,11320.1,0,0,0.15,-0.23
2019-10-01 14:35:00+05:30,11319.55,11319.55,11273.6,11294.55,0,0,-0.23,0.5
2019-10-01 14:45:00+05:30,11294.85,11361.0,11293.1,11350.55,0,0,0.5,0.18
2019-10-01 14:55:00+05:30,11350.65,11387.05,11339.3,11370.95,0,0,0.18,-0.26
2019-10-01 15:05:00+05:30,11371.45,11371.75,11322.1,11341.95,0,0,-0.26,0.25
2019-10-01 15:15:00+05:30,11342.05,11373.25,11342.05,11369.75,0,0,0.25,-0.02
2019-10-01 15:25:00+05:30,11370.1,11372.45,11366.5,11367.35,0,0,-0.02,-0.68
2019-10-03 09:15:00+05:30,11322.25,11322.25,11257.8,11290.6,0,0,-0.68,0.14
2019-10-03 09:25:00+05:30,11291.05,11323.35,11282.3,11306.45,0,0,0.14,0.07
2019-10-03 09:35:00+05:30,11304.7,11318.3,11293.8,11314.85,0,0,0.07,0.13
2019-10-03 09:45:00+05:30,11315.4,11353.35,11314.3,11329.15,0,0,0.13,-0.19
2019-10-03 09:55:00+05:30,11328.9,11336.6,11307.8,11307.8,0,0,-0.19,0.04
2019-10-03 10:05:00+05:30,11307.15,11314.15,11297.5,11311.9,0,0,0.04,-0.18
2019-10-03 10:15:00+05:30,11311.75,11311.75,11287.7,11291.45,0,0,-0.18,0.11
2019-10-03 10:25:00+05:30,11291.95,11318.05,11287.75,11303.75,0,0,0.11,0.04
2019-10-03 10:35:00+05:30,11303.5,11314.1,11295.05,11308.45,0,0,0.04,-0.04
2019-10-03 10:45:00+05:30,11308.2,11315.15,11294.7,11304.15,0,0,-0.04,-0.02
2019-10-03 10:55:00+05:30,11304.05,11313.2,11300.4,11301.55,0,0,-0.02,0.29
2019-10-03 11:05:00+05:30,11301.6,11340.85,11300.55,11333.8,0,0,0.29,0.01
2019-10-03 11:15:00+05:30,11333.85,11338.15,11317.1,11335.0,0,0,0.01,-0.05
2019-10-03 11:25:00+05:30,11334.95,11346.85,11327.95,11328.8,0,0,-0.05,-0.01
2019-10-03 11:35:00+05:30,11328.85,11332.05,11304.65,11327.8,0,0,-0.01,0.02
2019-10-03 11:45:00+05:30,11327.85,11331.55,11321.35,11330.55,0,0,0.02,0.1
2019-10-03 11:55:00+05:30,11330.55,11352.55,11328.4,11342.25,0,0,0.1,0.05
2019-10-03 12:05:00+05:30,11342.05,11348.9,11331.9,11347.65,0,0,0.05,0.08
2019-10-03 12:15:00+05:30,11347.65,11358.2,11337.05,11356.45,0,0,0.08,-0.09
2019-10-03 12:25:00+05:30,11356.0,11369.05,11342.75,11346.25,0,0,-0.09,-0.08
2019-10-03 12:35:00+05:30,11345.85,11349.85,11325.65,11337.0,0,0,-0.08,-0.11
2019-10-03 12:45:00+05:30,11336.5,11345.75,11322.1,11324.25,0,0,-0.11,-0.04
2019-10-03 12:55:00+05:30,11324.75,11335.65,11310.0,11320.2,0,0,-0.04,-0.07
2019-10-03 13:05:00+05:30,11320.75,11331.7,11312.05,11312.2,0,0,-0.07,-0.16
2019-10-03 13:15:00+05:30,11312.15,11322.7,11289.7,11293.65,0,0,-0.16,-0.09
2019-10-03 13:25:00+05:30,11294.0,11300.0,11281.4,11283.45,0,0,-0.09,0.2
2019-10-03 13:35:00+05:30,11282.55,11308.1,11270.55,11305.65,0,0,0.2,0.07
2019-10-03 13:45:00+05:30,11305.15,11318.5,11303.0,11313.25,0,0,0.07,0.01
2019-10-03 13:55:00+05:30,11312.9,11330.45,11308.05,11313.85,0,0,0.01,0.02
2019-10-03 14:05:00+05:30,11313.5,11319.3,11302.55,11315.8,0,0,0.02,-0.1
2019-10-03 14:15:00+05:30,11316.05,11323.2,11298.8,11304.1,0,0,-0.1,0.07
2019-10-03 14:25:00+05:30,11304.7,11317.9,11298.6,11312.2,0,0,0.07,-0.18
2019-10-03 14:35:00+05:30,11312.0,11312.45,11286.2,11291.7,0,0,-0.18,0.12
2019-10-03 14:45:00+05:30,11292.55,11309.0,11288.7,11305.75,0,0,0.12,0.09
2019-10-03 14:55:00+05:30,11305.55,11317.6,11291.8,11316.1,0,0,0.09,-0.05
2019-10-03 15:05:00+05:30,11317.05,11322.1,11307.65,11310.3,0,0,-0.05,0.04
2019-10-03 15:15:00+05:30,11310.6,11322.7,11308.9,11315.35,0,0,0.04,-0.02
2019-10-03 15:25:00+05:30,11315.45,11317.45,11309.55,11313.1,0,0,-0.02,0.59
2019-10-04 09:15:00+05:30,11388.45,11399.9,11367.25,11379.8,0,0,0.59,-0.17
2019-10-04 09:25:00+05:30,11380.75,11381.0,11352.05,11360.8,0,0,-0.17,-0.01
2019-10-04 09:35:00+05:30,11361.65,11369.45,11346.05,11360.2,0,0,-0.01,0.05
2019-10-04 09:45:00+05:30,11359.85,11370.85,11351.15,11365.6,0,0,0.05,0.03
2019-10-04 09:55:00+05:30,11365.9,11371.7,11358.35,11368.5,0,0,0.03,-0.07
2019-10-04 10:05:00+05:30,11368.65,11375.2,11354.7,11360.1,0,0,-0.07,-0.06
2019-10-04 10:15:00+05:30,11359.85,11366.8,11347.65,11353.85,0,0,-0.06,0.02
2019-10-04 10:25:00+05:30,11353.25,11358.05,11346.4,11355.9,0,0,0.02,0.14
2019-10-04 10:35:00+05:30,11355.4,11372.6,11355.4,11371.65,0,0,0.14,-0.08
2019-10-04 10:45:00+05:30,11371.6,11372.85,11359.0,11362.4,0,0,-0.08,0.02
2019-10-04 10:55:00+05:30,11362.5,11371.6,11357.9,11364.9,0,0,0.02,0.03
2019-10-04 11:05:00+05:30,11364.95,11370.1,11360.5,11368.55,0,0,0.03,-0.02
2019-10-04 11:15:00+05:30,11368.15,11370.0,11363.45,11366.45,0,0,-0.02,-0.2
2019-10-04 11:25:00+05:30,11366.45,11368.85,11342.0,11343.2,0,0,-0.2,0.02
2019-10-04 11:35:00+05:30,11342.65,11375.05,11342.25,11345.6,0,0,0.02,-0.12
2019-10-04 11:45:00+05:30,11333.55,11344.7,11307.85,11331.9,0,0,-0.12,-0.43
2019-10-04 11:55:00+05:30,11330.95,11331.0,11264.75,11282.7,0,0,-0.43,-0.08
2019-10-04 12:05:00+05:30,11282.35,11300.6,11270.95,11273.25,0,0,-0.08,0.48
2019-10-04 12:15:00+05:30,11272.6,11327.35,11270.6,11327.15,0,0,0.48,-0.18
2019-10-04 12:25:00+05:30,11327.6,11329.5,11291.25,11306.9,0,0,-0.18,-0.04
2019-10-04 12:35:00+05:30,11306.25,11316.6,11293.35,11302.55,0,0,-0.04,-0.22
2019-10-04 12:45:00+05:30,11303.25,11304.55,11273.9,11277.55,0,0,-0.22,-0.28
2019-10-04 12:55:00+05:30,11277.45,11277.8,11234.1,11246.45,0,0,-0.28,0.11
2019-10-04 13:05:00+05:30,11245.85,11264.85,11234.15,11258.7,0,0,0.11,0.07
2019-10-04 13:15:00+05:30,11259.55,11277.25,11250.2,11266.3,0,0,0.07,-0.35
2019-10-04 13:25:00+05:30,11266.05,11267.75,11218.0,11226.85,0,0,-0.35,-0.15
2019-10-04 13:35:00+05:30,11226.85,11233.85,11205.25,11209.45,0,0,-0.15,0.01
2019-10-04 13:45:00+05:30,11209.2,11211.2,11184.55,11210.75,0,0,0.01,0.09
2019-10-04 13:55:00+05:30,11211.35,11230.0,11202.65,11221.3,0,0,0.09,0.01
2019-10-04 14:05:00+05:30,11222.8,11231.75,11212.25,11222.75,0,0,0.01,-0.06
2019-10-04 14:15:00+05:30,11222.4,11241.6,11211.55,11216.25,0,0,-0.06,-0.14
2019-10-04 14:25:00+05:30,11215.8,11217.65,11195.95,11200.6,0,0,-0.14,0.01
2019-10-04 14:35:00+05:30,11200.6,11211.5,11191.85,11202.2,0,0,0.01,0.05
2019-10-04 14:45:00+05:30,11200.8,11225.15,11200.8,11207.9,0,0,0.05,-0.17
2019-10-04 14:55:00+05:30,11207.7,11216.05,11183.75,11188.85,0,0,-0.17,-0.16
2019-10-04 15:05:00+05:30,11187.9,11191.55,11164.7,11171.15,0,0,-0.16,-0.01
2019-10-04 15:15:00+05:30,11171.05,11174.25,11163.85,11169.9,0,0,-0.01,-0.05
2019-10-04 15:25:00+05:30,11169.75,11170.8,11158.5,11163.85,0,0,-0.05,-0.34
2019-10-07 09:15:00+05:30,11196.2,11196.2,11117.95,11125.4,0,0,-0.34,0.25
2019-10-07 09:25:00+05:30,11124.55,11155.4,11124.55,11153.05,0,0,0.25,0.38
2019-10-07 09:35:00+05:30,11153.5,11198.2,11150.9,11195.6,0,0,0.38,0.13
2019-10-07 09:45:00+05:30,11195.95,11215.35,11195.25,11209.9,0,0,0.13,-0.05
2019-10-07 09:55:00+05:30,11209.55,11214.6,11184.35,11204.55,0,0,-0.05,0.19
2019-10-07 10:05:00+05:30,11205.1,11233.4,11205.1,11225.9,0,0,0.19,-0.03
2019-10-07 10:15:00+05:30,11226.45,11230.05,11212.0,11222.6,0,0,-0.03,-0.15
2019-10-07 10:25:00+05:30,11223.05,11231.4,11201.8,11206.15,0,0,-0.15,-0.02
2019-10-07 10:35:00+05:30,11205.05,11214.4,11202.2,11204.35,0,0,-0.02,-0.11
2019-10-07 10:45:00+05:30,11204.25,11205.1,11175.75,11192.05,0,0,-0.11,-0.07
2019-10-07 10:55:00+05:30,11190.25,11191.3,11161.45,11184.75,0,0,-0.07,0.1
2019-10-07 11:05:00+05:30,11185.05,11197.0,11175.45,11195.7,0,0,0.1,-0.01
2019-10-07 11:15:00+05:30,11197.15,11201.95,11186.9,11194.15,0,0,-0.01,-0.03
2019-10-07 11:25:00+05:30,11194.55,11196.95,11185.15,11191.05,0,0,-0.03,-0.0
2019-10-07 11:35:00+05:30,11191.25,11195.45,11180.85,11190.65,0,0,-0.0,-0.04
2019-10-07 11:45:00+05:30,11191.1,11193.25,11183.85,11186.7,0,0,-0.04,0.19
2019-10-07 11:55:00+05:30,11186.4,11210.6,11186.1,11207.9,0,0,0.19,0.08
2019-10-07 12:05:00+05:30,11207.55,11218.55,11206.95,11217.15,0,0,0.08,-0.07
2019-10-07 12:15:00+05:30,11216.45,11216.65,11198.65,11209.6,0,0,-0.07,0.03
2019-10-07 12:25:00+05:30,11209.55,11214.25,11204.0,11213.2,0,0,0.03,0.02
2019-10-07 12:35:00+05:30,11213.05,11218.85,11201.2,11215.25,0,0,0.02,0.06
2019-10-07 12:45:00+05:30,11215.0,11224.85,11212.25,11222.35,0,0,0.06,-0.1
2019-10-07 12:55:00+05:30,11222.1,11222.7,11199.3,11211.05,0,0,-0.1,-0.03
2019-10-07 13:05:00+05:30,11211.65,11214.75,11201.8,11207.9,0,0,-0.03,-0.05
2019-10-07 13:15:00+05:30,11207.65,11216.2,11201.3,11202.65,0,0,-0.05,-0.08
2019-10-07 13:25:00+05:30,11203.6,11205.25,11181.55,11193.5,0,0,-0.08,0.1
2019-10-07 13:35:00+05:30,11193.35,11206.7,11191.5,11205.2,0,0,0.1,-0.15
2019-10-07 13:45:00+05:30,11205.4,11206.55,11185.0,11188.85,0,0,-0.15,-0.09
2019-10-07 13:55:00+05:30,11189.95,11195.1,11172.35,11179.3,0,0,-0.09,0.0
2019-10-07 14:05:00+05:30,11179.85,11192.7,11175.7,11179.55,0,0,0.0,0.05
2019-10-07 14:15:00+05:30,11179.0,11191.9,11167.6,11185.2,0,0,0.05,0.1
2019-10-07 14:25:00+05:30,11185.5,11196.15,11168.8,11196.15,0,0,0.1,-0.09
2019-10-07 14:35:00+05:30,11195.35,11206.1,11180.55,11186.0,0,0,-0.09,-0.17
2019-10-07 14:45:00+05:30,11187.1,11187.1,11166.85,11166.9,0,0,-0.17,-0.37
2019-10-07 14:55:00+05:30,11167.9,11167.9,11123.9,11125.55,0,0,-0.37,-0.07
2019-10-07 15:05:00+05:30,11125.15,11147.7,11116.85,11117.9,0,0,-0.07,-0.01
2019-10-07 15:15:00+05:30,11117.9,11127.55,11116.65,11117.25,0,0,-0.01,0.02
2019-10-07 15:25:00+05:30,11116.65,11119.95,11113.35,11119.95,0,0,0.02,0.16
2019-10-09 09:15:00+05:30,11152.95,11153.85,11111.2,11137.95,0,0,0.16,-0.1
2019-10-09 09:25:00+05:30,11139.65,11147.3,11123.5,11127.35,0,0,-0.1,0.07
2019-10-09 09:35:00+05:30,11127.55,11146.1,11120.6,11135.35,0,0,0.07,-0.02
2019-10-09 09:45:00+05:30,11136.3,11139.05,11124.3,11132.65,0,0,-0.02,-0.16
2019-10-09 09:55:00+05:30,11132.45,11133.4,11100.6,11114.4,0,0,-0.16,-0.06
2019-10-09 10:05:00+05:30,11113.35,11119.8,11107.0,11107.85,0,0,-0.06,0.0
